/tmp/slurmd/job35588/slurm_script: line 23: activate: No such file or directory
Epoch: [2][2100/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4932 (2.4315)	Top-5 Accuracy 68.750 (74.505)
Epoch: [2][2200/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3917 (2.4310)	Top-5 Accuracy 75.000 (74.520)
Epoch: [2][2300/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3749 (2.4315)	Top-5 Accuracy 79.688 (74.494)
Epoch: [2][2400/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4667 (2.4317)	Top-5 Accuracy 73.438 (74.446)
Epoch: [2][2500/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4577 (2.4317)	Top-5 Accuracy 65.625 (74.458)
Epoch: [2][2600/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4749 (2.4318)	Top-5 Accuracy 71.875 (74.467)
Epoch: [2][2700/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4391 (2.4313)	Top-5 Accuracy 67.188 (74.470)
Epoch: [2][2800/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4935 (2.4309)	Top-5 Accuracy 71.875 (74.489)
Epoch: [2][2900/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3274 (2.4315)	Top-5 Accuracy 79.688 (74.499)
Epoch: [2][3000/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3423 (2.4310)	Top-5 Accuracy 79.688 (74.521)
Epoch: [2][3100/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4770 (2.4305)	Top-5 Accuracy 70.312 (74.528)
Epoch: [2][3200/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.6215 (2.4302)	Top-5 Accuracy 67.188 (74.539)
Epoch: [2][3300/5838]	Batch Time 0.164 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4067 (2.4304)	Top-5 Accuracy 71.875 (74.535)
Epoch: [2][3400/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5181 (2.4302)	Top-5 Accuracy 75.000 (74.541)
Epoch: [2][3500/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5022 (2.4303)	Top-5 Accuracy 70.312 (74.538)
Epoch: [2][3600/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4777 (2.4305)	Top-5 Accuracy 73.438 (74.527)
Epoch: [2][3700/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4166 (2.4307)	Top-5 Accuracy 75.000 (74.518)
Epoch: [2][3800/5838]	Batch Time 0.162 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.7956 (2.4306)	Top-5 Accuracy 73.438 (74.530)
Epoch: [2][3900/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4354 (2.4305)	Top-5 Accuracy 70.312 (74.525)
Epoch: [2][4000/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.2813 (2.4302)	Top-5 Accuracy 85.938 (74.527)
Epoch: [2][4100/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3463 (2.4304)	Top-5 Accuracy 78.125 (74.517)
Epoch: [2][4200/5838]	Batch Time 0.164 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5344 (2.4305)	Top-5 Accuracy 65.625 (74.499)
Epoch: [2][4300/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.2511 (2.4308)	Top-5 Accuracy 78.125 (74.480)
Epoch: [2][4400/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4855 (2.4310)	Top-5 Accuracy 76.562 (74.470)
Epoch: [2][4500/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4504 (2.4305)	Top-5 Accuracy 73.438 (74.473)
Epoch: [2][4600/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3290 (2.4303)	Top-5 Accuracy 81.250 (74.478)
Epoch: [2][4700/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3758 (2.4299)	Top-5 Accuracy 76.562 (74.499)
Epoch: [2][4800/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5208 (2.4300)	Top-5 Accuracy 75.000 (74.499)
Epoch: [2][4900/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3573 (2.4298)	Top-5 Accuracy 76.562 (74.494)
Epoch: [2][5000/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4109 (2.4298)	Top-5 Accuracy 75.000 (74.503)
Epoch: [2][5100/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4191 (2.4299)	Top-5 Accuracy 73.438 (74.503)
Epoch: [2][5200/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3279 (2.4302)	Top-5 Accuracy 79.688 (74.494)
Epoch: [2][5300/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3873 (2.4304)	Top-5 Accuracy 78.125 (74.490)
Epoch: [2][5400/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.6010 (2.4304)	Top-5 Accuracy 65.625 (74.495)
Epoch: [2][5500/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5776 (2.4303)	Top-5 Accuracy 65.625 (74.490)
Epoch: [2][5600/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.6129 (2.4304)	Top-5 Accuracy 67.188 (74.473)
Epoch: [2][5700/5838]	Batch Time 0.162 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3823 (2.4305)	Top-5 Accuracy 79.688 (74.464)
Epoch: [2][5800/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3614 (2.4307)	Top-5 Accuracy 71.875 (74.461)
Validation: [0/157]	Batch Time 0.279 (0.279)	Loss 2.4843 (2.4843)	Top-5 Accuracy 71.875 (71.875)	
Validation: [100/157]	Batch Time 0.126 (0.127)	Loss 2.4922 (2.4028)	Top-5 Accuracy 71.875 (75.217)	

 * LOSS - 2.408, TOP-5 ACCURACY - 75.115, BLEU-4 - 0.5931109364241172


Epochs since last improvement: 2

Epoch: [3][0/5838]	Batch Time 0.350 (0.350)	Data Load Time 0.163 (0.163)	Loss 2.4668 (2.4668)	Top-5 Accuracy 70.312 (70.312)
Epoch: [3][100/5838]	Batch Time 0.164 (0.166)	Data Load Time 0.000 (0.002)	Loss 2.3105 (2.4260)	Top-5 Accuracy 82.812 (74.629)
Epoch: [3][200/5838]	Batch Time 0.165 (0.165)	Data Load Time 0.000 (0.001)	Loss 2.6374 (2.4263)	Top-5 Accuracy 64.062 (74.650)
Epoch: [3][300/5838]	Batch Time 0.163 (0.164)	Data Load Time 0.000 (0.001)	Loss 2.4859 (2.4267)	Top-5 Accuracy 73.438 (74.875)
Epoch: [3][400/5838]	Batch Time 0.163 (0.164)	Data Load Time 0.000 (0.001)	Loss 2.4195 (2.4256)	Top-5 Accuracy 79.688 (75.000)
Epoch: [3][500/5838]	Batch Time 0.163 (0.164)	Data Load Time 0.000 (0.000)	Loss 2.4604 (2.4282)	Top-5 Accuracy 75.000 (74.788)
Epoch: [3][600/5838]	Batch Time 0.163 (0.164)	Data Load Time 0.000 (0.000)	Loss 2.3096 (2.4270)	Top-5 Accuracy 82.812 (74.784)
Epoch: [3][700/5838]	Batch Time 0.163 (0.164)	Data Load Time 0.000 (0.000)	Loss 2.3712 (2.4269)	Top-5 Accuracy 73.438 (74.762)
Epoch: [3][800/5838]	Batch Time 0.163 (0.164)	Data Load Time 0.000 (0.000)	Loss 2.4660 (2.4266)	Top-5 Accuracy 70.312 (74.684)
Epoch: [3][900/5838]	Batch Time 0.163 (0.164)	Data Load Time 0.000 (0.000)	Loss 2.5028 (2.4269)	Top-5 Accuracy 70.312 (74.655)
Epoch: [3][1000/5838]	Batch Time 0.163 (0.164)	Data Load Time 0.000 (0.000)	Loss 2.4566 (2.4263)	Top-5 Accuracy 78.125 (74.691)
